,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
27264,9488,34.0,4.3,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,33,20002.505627319897
27265,24802,22.0,4.9,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.505627291703
27266,42393,22.0,4.6,Stormy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.505627291703
27267,27773,33.0,4.7,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,28,20002.505627291703
27268,2217,38.0,3.6,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,37,20002.505627266848
27269,33805,,,Sunny,Medium,1,Snack,scooter,0.0,No,Metropolitian,15,20002.505627266848
27270,37083,31.0,4.1,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.505627266848
27271,31471,21.0,4.7,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,18,20002.505627266848
27272,331,31.0,4.2,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,32,20002.505627241906
27273,38099,24.0,4.9,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,29,20002.505627241906
27274,35875,34.0,4.7,Cloudy,Low,2,Drinks,scooter,0.0,No,Urban,15,20002.505627211514
27275,14015,39.0,4.6,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,28,20002.505627211514
27276,11541,23.0,4.6,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,15,20002.505626585058
27277,14317,39.0,3.5,Stormy,Jam,1,Meal,scooter,,No,Metropolitian,40,20002.505626585058
27278,2094,32.0,4.9,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.505626585058
27279,24286,28.0,4.7,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,23,20002.505573509494
27280,42459,22.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.505573509494
27281,14227,29.0,4.7,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.505573509494
27282,26153,35.0,4.8,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,41,20002.505573509494
27283,25257,38.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.505573509494
27284,5071,24.0,4.7,Cloudy,Medium,2,Buffet,scooter,0.0,No,,12,20002.505573509494
27285,42559,22.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,24,20002.505573509494
27286,34188,36.0,5.0,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.505573509494
27287,22345,33.0,4.6,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.505573509494
27288,44912,21.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,17,20002.505573509494
27289,27952,38.0,5.0,Windy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,41,20002.505573509494
27290,9926,28.0,4.8,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,18,20002.505573509494
27291,43431,30.0,5.0,Cloudy,Medium,2,Meal,electric_scooter,2.0,No,Metropolitian,42,20002.505570883204
27292,31241,24.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,20002.505570883204
27293,39673,31.0,4.8,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,42,20002.505570883204
27294,28575,34.0,4.9,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,16,20002.505570883204
27295,19725,28.0,4.7,Windy,High,2,Drinks,scooter,0.0,No,Metropolitian,13,20002.505570883204
27296,42087,26.0,4.6,Sunny,Jam,1,Buffet,scooter,,No,Urban,10,20002.505570883204
27297,32595,32.0,4.6,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,,28,20002.505570883204
27298,8191,27.0,4.7,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,35,20002.505570883204
27299,132,36.0,5.0,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,35,20002.505570883204
27300,37355,37.0,4.8,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Urban,25,20002.505570883204
27301,44422,24.0,4.8,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,23,20002.505570883204
27302,24389,23.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.505570667545
27303,43034,28.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,,14,20002.505570667545
27304,11032,20.0,4.5,Sunny,Medium,0,Buffet,motorcycle,0.0,No,,20,20002.505570667545
27305,42055,22.0,4.9,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,13,20002.505570667545
27306,25380,29.0,4.8,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,19,20002.505570667545
27307,15363,,,,,3,Buffet,scooter,0.0,No,,26,20002.505570667545
27308,16026,33.0,4.7,Sunny,Jam,2,Buffet,motorcycle,,No,,16,20002.505570667545
27309,25480,28.0,4.9,Sunny,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,18,20002.505570667545
27310,24652,29.0,4.9,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,16,20002.505570667545
27311,31557,25.0,4.5,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,21,20002.50556946431
27312,15909,35.0,4.9,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,17,20002.50556946431
27313,26495,24.0,4.6,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,16,20002.50556946431
27314,1690,21.0,5.0,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,29,20002.50556946431
27315,4592,39.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,26,20002.50556946431
27316,41673,33.0,3.5,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,43,20002.50556946431
27317,42264,29.0,4.8,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,43,20002.50556946431
27318,33619,34.0,4.9,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,20002.50556946431
27319,42741,27.0,5.0,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,22,20002.50556946431
27320,12195,33.0,3.2,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.505567253073
27321,9983,22.0,4.6,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,17,20002.505567253073
27322,31587,31.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.505567253073
27323,35639,23.0,5.0,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,15,20002.505567253073
27324,11855,30.0,4.4,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.505567253073
27325,14776,38.0,4.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Urban,38,20002.505567253073
27326,24430,21.0,4.8,Windy,Medium,1,Buffet,motorcycle,0.0,No,Urban,23,20002.505567253073
27327,22276,33.0,4.6,Windy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,20002.505567253073
27328,4689,28.0,4.1,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.505567253073
27329,15238,32.0,4.8,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.505566999112
27330,6010,23.0,4.1,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,32,20002.505566999112
27331,40174,26.0,5.0,Cloudy,Medium,2,Buffet,scooter,0.0,No,Urban,17,20002.505566999112
27332,3211,20.0,4.2,Cloudy,High,1,Snack,motorcycle,0.0,No,Urban,33,20002.505566999112
27333,29812,25.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.505566999112
27334,42904,32.0,4.0,Stormy,Jam,0,Snack,motorcycle,1.0,No,Urban,38,20002.505566999112
27335,12688,28.0,4.6,Windy,High,1,Buffet,scooter,0.0,No,Metropolitian,29,20002.505566999112
27336,28691,33.0,4.9,Stormy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,42,20002.505566999112
27337,17128,35.0,4.9,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.505566999112
27338,3218,38.0,4.2,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,33,20002.505566999112
27339,21381,35.0,5.0,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,28,20002.5055668242
27340,6940,37.0,4.2,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,39,20002.5055668242
27341,18797,21.0,4.9,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.5055668242
27342,27666,22.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.5055668242
27343,17064,25.0,4.6,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,27,20002.5055668242
27344,17166,30.0,4.9,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,30,20002.5055668242
27345,43789,33.0,4.3,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,,46,20002.5055668242
27346,33497,20.0,4.4,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,42,20002.5055668242
27347,15272,24.0,4.8,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.5055668242
27348,36284,32.0,4.7,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,43,20002.5055668242
27349,39599,28.0,4.1,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,20002.5055668242
27350,15336,31.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.5055668242
27351,5370,29.0,4.7,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,20,20002.5055668242
27352,1126,,,,,3,Snack,electric_scooter,1.0,No,Metropolitian,36,20002.5055668242
27353,40049,33.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.5055668242
27354,41192,33.0,4.8,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,20002.505562981485
27355,34867,21.0,4.9,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Urban,20,20002.505562981485
27356,44857,33.0,4.6,Stormy,Medium,1,Snack,motorcycle,0.0,No,Urban,29,20002.505562981485
27357,7042,38.0,4.5,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,20,20002.505562981485
27358,26180,36.0,4.7,Windy,Medium,1,Snack,scooter,0.0,No,Urban,28,20002.505562981485
27359,31265,22.0,4.3,Stormy,Low,0,Snack,motorcycle,0.0,No,Urban,18,20002.505562981485
27360,4458,39.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,,28,20002.505562981485
27361,43480,22.0,4.3,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Urban,43,20002.505562981485
27362,23235,21.0,5.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,24,20002.505562981485
27363,28520,31.0,4.6,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,35,20002.505562981485
27364,38690,26.0,4.0,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,34,20002.505562981485
27365,42881,35.0,4.6,Windy,Low,2,Snack,electric_scooter,1.0,No,Urban,25,20002.505562597788
27366,43671,32.0,3.7,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,34,20002.505562597788
27367,34522,21.0,4.7,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.505562597788
27368,40342,25.0,4.4,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Urban,19,20002.505562597788
27369,13378,21.0,5.0,Sandstorms,High,1,Meal,scooter,1.0,No,Metropolitian,19,20002.505562597788
27370,38707,20.0,4.7,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.505562597788
27371,25798,,,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,11,20002.505562597788
27372,13393,38.0,4.5,Windy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,25,20002.505562597788
27373,36150,27.0,4.9,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,16,20002.505562597788
27374,28095,39.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,,22,20002.505562597788
27375,3584,28.0,4.7,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,39,20002.505562597788
27376,6914,,,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,30,20002.505562597788
27377,44891,35.0,4.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,20002.50556220396
27378,14155,31.0,4.1,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,38,20002.50556220396
27379,43013,27.0,4.9,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,28,20002.50556220396
27380,5838,24.0,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.50556220396
27381,4563,23.0,4.5,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,20002.50556220396
27382,11333,33.0,4.9,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,22,20002.50556220396
27383,24452,22.0,4.6,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,16,20002.50556220396
27384,41146,24.0,4.2,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,33,20002.50556220396
27385,3117,38.0,4.6,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,20002.50556220396
27386,28810,38.0,4.4,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,39,20002.50556220396
27387,11411,21.0,4.7,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,17,20002.505562041046
27388,18998,,,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,20002.505562041046
27389,8465,30.0,4.8,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,17,20002.505562041046
27390,6612,,,Stormy,Low,2,Snack,scooter,1.0,No,,14,20002.505562041046
27391,26452,20.0,4.7,Windy,Low,1,Snack,scooter,1.0,No,Urban,15,20002.505562041046
27392,23276,25.0,4.7,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,20002.505562041046
27393,12626,22.0,4.6,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Urban,31,20002.505562041046
27394,39632,35.0,4.5,Fog,Jam,0,Buffet,motorcycle,3.0,Yes,Metropolitian,53,20002.505562041046
27395,16221,32.0,4.9,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,16,20002.505562041046
27396,33576,33.0,4.7,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,23,20002.505562041046
27397,18250,35.0,4.9,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,22,20002.505562041046
27398,8865,37.0,4.8,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,20,20002.505562041046
27399,12002,35.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,46,20002.505562041046
27400,14098,34.0,4.3,Fog,High,0,Snack,motorcycle,1.0,No,Urban,31,20002.505562041046
27401,16190,33.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.505562041046
27402,5058,28.0,4.1,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,20002.505561124435
27403,333,20.0,4.5,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.505561124435
27404,32635,20.0,4.9,Sandstorms,Low,2,Meal,motorcycle,,No,Urban,19,20002.505561124435
27405,3833,25.0,4.9,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,27,20002.505561124435
27406,35760,38.0,4.3,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,37,20002.505561124435
27407,43711,29.0,4.9,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,20002.505561124435
27408,692,37.0,4.8,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,27,20002.505561124435
27409,30424,25.0,4.7,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.505561124435
27410,31644,39.0,4.6,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,48,20002.505561124435
27411,24254,29.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,12,20002.505561124435
27412,18815,29.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.505561124435
27413,2662,38.0,4.1,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Urban,42,20002.505561124435
27414,16021,36.0,4.8,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.505561124435
27415,12235,29.0,4.9,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,14,20002.505561124435
27416,40596,23.0,4.7,Sunny,Medium,2,Meal,motorcycle,0.0,No,Urban,15,20002.505560610265
27417,7688,32.0,4.0,Fog,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,37,20002.505560610265
27418,36473,38.0,5.0,Sunny,Jam,0,Meal,motorcycle,2.0,No,Urban,40,20002.505560610265
27419,31457,37.0,4.9,Sandstorms,Low,1,Buffet,scooter,0.0,No,Urban,20,20002.505560610265
27420,3977,36.0,4.9,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,35,20002.505560610265
27421,28992,34.0,4.6,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,21,20002.505560610265
27422,27455,25.0,4.9,Stormy,Low,2,Meal,motorcycle,1.0,,Metropolitian,10,20002.505560610265
27423,40246,36.0,4.7,Fog,Low,1,Snack,scooter,,No,Urban,17,20002.505560610265
27424,25922,25.0,4.8,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,45,20002.505560610265
27425,28836,36.0,4.8,Stormy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.505560610265
27426,38603,37.0,4.8,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,38,20002.505560610265
27427,17581,37.0,4.8,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,20002.505559608733
27428,1032,29.0,4.3,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,44,20002.505559608733
27429,5470,26.0,4.7,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,20002.505559608733
27430,30919,32.0,4.7,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,20002.505559608733
27431,45111,28.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.505559608733
27432,10465,33.0,4.6,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,19,20002.505559608733
27433,23818,32.0,3.9,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,35,20002.505559608733
27434,1765,22.0,4.9,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,22,20002.505559608733
27435,39633,35.0,4.9,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,20002.505559608733
27436,16712,32.0,4.9,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.505557434375
27437,9451,31.0,4.3,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,33,20002.505557434375
27438,23257,37.0,5.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,26,20002.505557434375
27439,38190,27.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,11,20002.505557434375
27440,45398,31.0,4.3,Fog,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,36,20002.505557434375
27441,23957,25.0,5.0,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Urban,18,20002.505557434375
27442,2659,21.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.505557434375
27443,40776,36.0,4.8,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,25,20002.505557434375
27444,39390,38.0,4.3,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,31,20002.505557434375
27445,11733,24.0,4.6,Stormy,High,2,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.505557434375
27446,18774,35.0,4.9,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.505557434375
27447,3936,25.0,4.8,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,20002.505556585755
27448,43984,35.0,4.3,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,20002.505556585755
27449,10286,,,,,3,Meal,bicycle,1.0,No,Metropolitian,24,20002.505556585755
27450,23117,30.0,4.6,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.505556585755
27451,18592,36.0,4.7,Fog,Jam,0,Drinks,motorcycle,0.0,No,Urban,28,20002.505556585755
27452,26772,28.0,4.5,Stormy,Jam,1,Meal,scooter,0.0,No,Urban,12,20002.505556585755
27453,22254,25.0,4.7,Cloudy,Low,2,Drinks,scooter,1.0,,Urban,11,20002.505556585755
27454,20747,21.0,4.8,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,15,20002.505556585755
27455,18763,22.0,4.9,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,22,20002.505556585755
27456,8171,21.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.505556585755
27457,9005,20.0,4.7,Cloudy,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,46,20002.505556585755
27458,27739,22.0,4.4,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,39,20002.505556585755
27459,15864,34.0,4.3,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,31,20002.50555215552
27460,13778,31.0,5.0,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,16,20002.50555215552
27461,35706,26.0,4.8,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,16,20002.50555215552
27462,6832,23.0,4.7,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,17,20002.50555215552
27463,29461,37.0,4.5,Sunny,Medium,1,Meal,scooter,0.0,No,Urban,22,20002.50555215552
27464,6012,29.0,4.7,Cloudy,High,1,Drinks,motorcycle,0.0,No,Metropolitian,28,20002.50555215552
27465,14253,,,Sandstorms,High,1,Drinks,scooter,1.0,No,Urban,32,20002.50555215552
27466,13053,36.0,4.1,Stormy,Jam,2,Snack,scooter,0.0,No,Urban,42,20002.50555215552
27467,17108,37.0,4.1,Sandstorms,High,0,Snack,motorcycle,0.0,No,Metropolitian,48,20002.50555215552
27468,1544,38.0,4.6,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,20002.50555215552
27469,43624,33.0,5.0,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,28,20002.50555215552
27470,29004,,,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Urban,47,20002.50555215552
27471,2673,39.0,4.8,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,34,20002.50555215552
27472,5862,35.0,4.0,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,42,20002.505551370712
27473,1117,36.0,4.3,Sandstorms,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,32,20002.505551370712
27474,7300,20.0,4.5,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,16,20002.505551370712
27475,3486,,,Cloudy,High,1,Meal,scooter,1.0,No,Metropolitian,31,20002.505551370712
27476,1579,29.0,4.8,Fog,High,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.505551370712
27477,5661,39.0,4.1,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.505551370712
27478,36709,35.0,4.5,Cloudy,High,2,Meal,motorcycle,1.0,No,Metropolitian,28,20002.505551370712
27479,26065,21.0,4.8,Fog,Medium,2,Meal,electric_scooter,,No,Metropolitian,27,20002.505551370712
27480,33235,24.0,4.9,Sunny,High,1,Meal,motorcycle,0.0,No,Metropolitian,11,20002.505551370712
27481,40981,33.0,4.7,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.505551370712
27482,32876,27.0,4.5,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.505551370712
27483,36541,23.0,5.0,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,28,20002.505551370712
27484,22240,30.0,4.1,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,44,20002.505551370712
27485,4108,22.0,4.7,Sunny,Low,0,Snack,motorcycle,0.0,,Metropolitian,10,20002.505551370712
27486,24115,34.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.505551370712
27487,31642,30.0,4.7,Sunny,Medium,1,Snack,motorcycle,1.0,No,Urban,24,20002.505551354818
27488,38847,39.0,4.6,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,25,20002.505551354818
27489,22758,38.0,4.4,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Urban,34,20002.505551354818
27490,15030,31.0,4.7,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.505551354818
27491,19938,26.0,4.6,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,23,20002.505551354818
27492,24049,30.0,4.6,Fog,High,1,Snack,scooter,1.0,No,Metropolitian,28,20002.505551354818
27493,18654,35.0,5.0,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.505551354818
27494,21412,37.0,4.5,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,17,20002.505551354818
27495,42284,28.0,4.9,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,18,20002.505551354818
27496,14906,34.0,4.7,Cloudy,Medium,2,Drinks,motorcycle,,No,Urban,18,20002.505551354818
27497,9017,20.0,4.6,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,16,20002.50554574344
27498,21248,31.0,4.6,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,28,20002.50554574344
27499,4839,20.0,4.1,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,31,20002.50554574344
27500,12682,30.0,3.7,Windy,Jam,2,Meal,scooter,2.0,Yes,Metropolitian,44,20002.50554574344
27501,27425,37.0,4.8,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,20002.50554574344
27502,8705,26.0,4.6,Fog,Low,0,Snack,motorcycle,,No,Metropolitian,18,20002.50554574344
27503,39837,28.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,44,20002.50554574344
27504,7099,39.0,5.0,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,16,20002.50554574344
27505,29226,,,,,3,Drinks,electric_scooter,1.0,No,Metropolitian,36,20002.50554574344
27506,28995,35.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.50554574344
27507,17146,28.0,4.7,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,20,20002.50554574344
27508,6345,20.0,4.7,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,12,20002.50554574344
27509,39927,20.0,4.0,Fog,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,35,20002.505521341434
